id;ifes;area;Nome;Mod;ano base;Nota;Docen;A1;A2;B1;B2;B3;B4;B5;C
50001019020P2;UFMT;ESTUDOS DE CULTURA CONTEMPORÂNEA;SOCIAIS E HUMANIDADES;Acad;2014;4;20;0;2;8;15;9;10;1;0
50001019020P2;UFMT;ESTUDOS DE CULTURA CONTEMPORÂNEA;SOCIAIS E HUMANIDADES;Acad;2015;4;20;0;0;10;17;6;5;3;0
50001019020P2;UFMT;ESTUDOS DE CULTURA CONTEMPORÂNEA;SOCIAIS E HUMANIDADES;Acad;2016;4;20;1;3;11;14;2;3;4;1
50001019022P5;UFMT;ENGENHARIA DE EDIFICAÇÕES E AMBIENTAL;ENGENHARIA CIVIL;Acad;2013;3;18;0;0;0;0;5;1;5;0
50001019022P5;UFMT;ENGENHARIA DE EDIFICAÇÕES E AMBIENTAL;ENGENHARIA CIVIL;Acad;2014;3;19;0;0;1;0;2;2;5;0
50001019022P5;UFMT;ENGENHARIA DE EDIFICAÇÕES E AMBIENTAL;ENGENHARIA CIVIL;Acad;2015;3;14;2;1;0;0;0;1;5;0
50001019022P5;UFMT;ENGENHARIA DE EDIFICAÇÕES E AMBIENTAL;ENGENHARIA CIVIL;Acad;2016;3;12;1;0;0;1;1;2;2;0
50001019023P1;UFMT;POLÍTICA SOCIAL;SERVIÇO SOCIAL;Acad;2013;3;13;0;0;1;0;0;0;1;4
50001019023P1;UFMT;POLÍTICA SOCIAL;SERVIÇO SOCIAL;Acad;2014;3;13;0;3;0;0;1;0;0;0
50001019023P1;UFMT;POLÍTICA SOCIAL;SERVIÇO SOCIAL;Acad;2015;3;11;1;0;0;1;3;0;0;0
50001019023P1;UFMT;POLÍTICA SOCIAL;SERVIÇO SOCIAL;Acad;2016;3;11;0;3;0;0;2;1;0;0
50001019024P8;UFMT;EDUCAÇÃO;EDUCAÇÃO;Acad;2015;3;14;0;2;0;5;0;0;1;2
50001019024P8;UFMT;EDUCAÇÃO;EDUCAÇÃO;Acad;2013;3;12;1;1;2;2;1;2;1;2
50001019024P8;UFMT;EDUCAÇÃO;EDUCAÇÃO;Acad;2014;3;12;0;1;4;9;0;1;3;3
50001019024P8;UFMT;EDUCAÇÃO;EDUCAÇÃO;Acad;2016;3;14;1;4;1;5;1;0;1;2
50001019025P4;UFMT;DIREITO;DIREITOS ESPECIAIS;Acad;2013;3;12;1;0;3;1;1;2;0;3
50001019025P4;UFMT;DIREITO;DIREITOS ESPECIAIS;Acad;2014;3;13;0;0;4;0;2;1;0;1
50001019025P4;UFMT;DIREITO;DIREITOS ESPECIAIS;Acad;2015;3;13;1;0;6;3;2;1;0;7
50001019025P4;UFMT;DIREITO;DIREITOS ESPECIAIS;Acad;2016;3;12;1;0;14;2;0;2;2;1
50001019026P0;UFMT;CIÊNCIA DE MATERIAIS;MATERIAIS;Acad;2013;3;10;1;3;8;4;6;5;2;1
50001019026P0;UFMT;CIÊNCIA DE MATERIAIS;MATERIAIS;Acad;2014;3;11;0;3;10;2;3;4;3;0
50001019026P0;UFMT;CIÊNCIA DE MATERIAIS;MATERIAIS;Acad;2015;3;11;1;1;2;4;3;2;5;0
50001019026P0;UFMT;CIÊNCIA DE MATERIAIS;MATERIAIS;Acad;2016;3;11;0;0;0;3;2;1;1;0
50001019027P7;UFMT;ENSINO DE CIÊNCIAS NATURAIS;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2013;3;22;1;0;1;1;1;8;0;0
50001019027P7;UFMT;ENSINO DE CIÊNCIAS NATURAIS;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2014;3;21;0;2;1;2;4;0;0;0
50001019027P7;UFMT;ENSINO DE CIÊNCIAS NATURAIS;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2015;3;20;0;1;4;2;2;0;0;1
50001019027P7;UFMT;ENSINO DE CIÊNCIAS NATURAIS;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2016;3;20;0;2;5;3;3;0;0;1
50001019028P3;UFMT;EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA - UFMT - UFPA - UEA;ENSINO DE CIÊNCIAS E MATEMÁTICA;Acad;2013;4;37;10;12;10;7;11;2;5;3
50001019028P3;UFMT;EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA - UFMT - UFPA - UEA;ENSINO DE CIÊNCIAS E MATEMÁTICA;Acad;2014;4;37;6;27;8;15;20;7;9;7
50001019028P3;UFMT;EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA - UFMT - UFPA - UEA;ENSINO DE CIÊNCIAS E MATEMÁTICA;Acad;2015;4;52;3;41;45;18;57;8;11;17
50001019028P3;UFMT;EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA - UFMT - UFPA - UEA;ENSINO DE CIÊNCIAS E MATEMÁTICA;Acad;2016;4;55;4;35;26;15;29;9;8;9
50001019029P0;UFMT;QUÍMICA;QUÍMICA;Acad;2013;3;24;0;5;9;10;4;0;1;5
50001019029P0;UFMT;QUÍMICA;QUÍMICA;Acad;2014;3;24;2;12;10;11;4;1;0;9
50001019029P0;UFMT;QUÍMICA;QUÍMICA;Acad;2015;3;28;9;5;11;10;2;1;1;11
50001019029P0;UFMT;QUÍMICA;QUÍMICA;Acad;2016;3;28;10;12;11;10;4;2;0;3
50001019030P8;UFMT;ENGENHARIA AGRÍCOLA;ENGENHARIA AGRÍCOLA;Acad;2013;3;14;1;4;26;3;6;3;16;0
50001019030P8;UFMT;ENGENHARIA AGRÍCOLA;ENGENHARIA AGRÍCOLA;Acad;2014;3;18;1;2;11;9;4;3;6;0
50001019030P8;UFMT;ENGENHARIA AGRÍCOLA;ENGENHARIA AGRÍCOLA;Acad;2015;3;14;0;6;5;6;4;0;6;0
50001019030P8;UFMT;ENGENHARIA AGRÍCOLA;ENGENHARIA AGRÍCOLA;Acad;2016;3;13;0;0;24;12;1;0;6;0
50001019031P4;UFMT;IMUNOLOGIA E PARASITOLOGIA BÁSICAS E APLICADAS;IMUNOLOGIA;Acad;2013;3;19;2;5;18;10;9;1;7;21
50001019031P4;UFMT;IMUNOLOGIA E PARASITOLOGIA BÁSICAS E APLICADAS;IMUNOLOGIA;Acad;2014;3;19;0;1;16;8;5;3;3;5
50001019031P4;UFMT;IMUNOLOGIA E PARASITOLOGIA BÁSICAS E APLICADAS;IMUNOLOGIA;Acad;2015;3;16;0;3;18;11;3;3;1;10
50001019031P4;UFMT;IMUNOLOGIA E PARASITOLOGIA BÁSICAS E APLICADAS;IMUNOLOGIA;Acad;2016;3;19;2;3;14;3;2;2;1;1
50001019032P0;UFMT;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;Acad;2013;3;24;3;9;25;1;2;18;6;0
50001019032P0;UFMT;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;Acad;2014;3;25;4;6;21;3;5;14;3;0
50001019032P0;UFMT;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;Acad;2015;3;26;3;6;19;2;1;14;8;2
50001019032P0;UFMT;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;Acad;2016;3;27;2;5;25;0;7;11;3;0
50001019033P7;UFMT;ZOOTECNIA;ZOOTECNIA;Acad;2013;3;21;3;2;11;9;7;2;1;3
50001019033P7;UFMT;ZOOTECNIA;ZOOTECNIA;Acad;2014;3;21;3;1;7;14;6;4;1;2
50001019033P7;UFMT;ZOOTECNIA;ZOOTECNIA;Acad;2015;3;17;1;3;9;10;6;0;0;4
50001019033P7;UFMT;ZOOTECNIA;ZOOTECNIA;Acad;2016;3;17;5;0;3;6;2;3;0;9
50001019034P3;UFMT;AGRONOMIA;AGRONOMIA;Acad;2013;3;23;0;1;20;2;2;10;9;0
50001019034P3;UFMT;AGRONOMIA;AGRONOMIA;Acad;2014;3;23;3;5;16;5;6;7;6;0
50001019034P3;UFMT;AGRONOMIA;AGRONOMIA;Acad;2015;3;23;1;1;8;0;2;3;5;0
50001019034P3;UFMT;AGRONOMIA;AGRONOMIA;Acad;2016;3;22;4;2;15;2;5;8;11;0
50001019035P0;UFMT;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;Acad;2013;3;13;1;5;1;7;2;4;3;0
50001019035P0;UFMT;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;Acad;2014;3;13;2;6;2;3;2;10;1;0
50001019035P0;UFMT;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;Acad;2015;3;14;1;0;10;3;3;2;2;0
50001019035P0;UFMT;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;Acad;2016;3;17;0;10;7;9;1;9;4;1
50001019036P6;UFMT;GEOGRAFIA;GEOGRAFIA;Acad;2013;3;12;4;5;3;4;0;4;0;0
50001019036P6;UFMT;GEOGRAFIA;GEOGRAFIA;Acad;2015;3;15;1;2;1;8;3;4;0;0
50001019036P6;UFMT;GEOGRAFIA;GEOGRAFIA;Acad;2014;3;15;3;1;1;3;1;2;2;0
50001019036P6;UFMT;GEOGRAFIA;GEOGRAFIA;Acad;2016;3;15;3;1;3;1;4;5;4;0
50001019037P2;UFMT;ANTROPOLOGIA SOCIAL;ANTROPOLOGIA;Acad;2014;3;9;0;0;2;0;2;0;1;0
50001019037P2;UFMT;ANTROPOLOGIA SOCIAL;ANTROPOLOGIA;Acad;2015;3;9;0;0;0;1;5;2;1;3
50001019037P2;UFMT;ANTROPOLOGIA SOCIAL;ANTROPOLOGIA;Acad;2016;3;11;0;0;2;0;4;0;1;0
50001019038P9;UFMT;FILOSOFIA;FILOSOFIA;Acad;2014;3;13;1;1;3;2;1;1;1;2
50001019038P9;UFMT;FILOSOFIA;FILOSOFIA;Acad;2015;3;12;0;6;3;2;0;0;1;0
50001019038P9;UFMT;FILOSOFIA;FILOSOFIA;Acad;2016;3;13;0;3;3;1;0;1;2;0
50001019039P5;UFMT;ZOOLOGIA;ZOOLOGIA;Acad;2014;3;17;3;1;15;5;4;0;1;2
50001019039P5;UFMT;ZOOLOGIA;ZOOLOGIA;Acad;2015;3;17;2;3;14;15;3;1;1;5
50001019039P5;UFMT;ZOOLOGIA;ZOOLOGIA;Acad;2016;3;15;5;3;19;10;8;2;0;1
50001019101P2;UFMT;SOCIOLOGIA;SOCIOLOGIA;Acad;2016;3;12;0;0;0;0;0;1;2;3
50002015001P4;UNEMAT;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;Acad;2013;4;18;2;5;22;1;12;9;4;1
50002015001P4;UNEMAT;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;Acad;2014;4;18;6;6;22;1;6;15;10;1
50002015001P4;UNEMAT;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;Acad;2015;4;21;8;6;19;4;8;13;3;1
50002015001P4;UNEMAT;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;Acad;2016;4;24;1;1;4;0;1;2;4;2
50002015002P0;UNEMAT;ECOLOGIA E CONSERVAÇÃO;ECOLOGIA;Acad;2013;4;23;12;5;8;21;11;3;4;22
50002015002P0;UNEMAT;ECOLOGIA E CONSERVAÇÃO;ECOLOGIA;Acad;2014;4;21;10;2;9;16;10;0;0;6
50002015002P0;UNEMAT;ECOLOGIA E CONSERVAÇÃO;ECOLOGIA;Acad;2015;4;25;24;13;20;27;9;3;0;17
50002015002P0;UNEMAT;ECOLOGIA E CONSERVAÇÃO;ECOLOGIA;Acad;2016;4;24;25;9;25;19;12;3;0;14
50002015003P7;UNEMAT;LÍNGUÍSTICA;LINGÜÍSTICA;Acad;2014;3;18;0;0;14;11;4;3;4;3
50002015003P7;UNEMAT;LÍNGUÍSTICA;LINGÜÍSTICA;Acad;2013;3;16;1;1;9;6;6;3;4;4
50002015003P7;UNEMAT;LÍNGUÍSTICA;LINGÜÍSTICA;Acad;2015;3;19;1;0;7;7;5;0;2;1
50002015003P7;UNEMAT;LÍNGUÍSTICA;LINGÜÍSTICA;Acad;2016;3;20;0;0;2;9;11;4;1;3
50002015004P3;UNEMAT;ESTUDOS LITERÁRIOS;LETRAS;Acad;2014;4;18;0;4;4;5;0;1;8;4
50002015004P3;UNEMAT;ESTUDOS LITERÁRIOS;LETRAS;Acad;2013;4;16;0;1;1;6;0;0;4;0
50002015004P3;UNEMAT;ESTUDOS LITERÁRIOS;LETRAS;Acad;2015;4;18;0;4;3;14;4;0;2;3
50002015004P3;UNEMAT;ESTUDOS LITERÁRIOS;LETRAS;Acad;2016;4;18;0;1;3;4;0;0;1;6
50002015005P0;UNEMAT;EDUCAÇÃO;EDUCAÇÃO;Acad;2013;3;16;0;8;3;1;0;0;0;1
50002015005P0;UNEMAT;EDUCAÇÃO;EDUCAÇÃO;Acad;2014;3;16;1;6;3;8;0;0;6;3
50002015005P0;UNEMAT;EDUCAÇÃO;EDUCAÇÃO;Acad;2015;3;14;1;1;1;2;3;0;6;2
50002015005P0;UNEMAT;EDUCAÇÃO;EDUCAÇÃO;Acad;2016;3;16;0;0;1;0;0;0;1;2
50002015006P6;UNEMAT;AMBIENTE E SISTEMAS DE PRODUÇÃO AGRÍCOLA;MEIO AMBIENTE E AGRÁRIAS;Acad;2013;3;16;0;0;21;7;19;8;0;3
50002015006P6;UNEMAT;AMBIENTE E SISTEMAS DE PRODUÇÃO AGRÍCOLA;MEIO AMBIENTE E AGRÁRIAS;Acad;2014;3;17;2;2;22;14;20;5;1;0
50002015006P6;UNEMAT;AMBIENTE E SISTEMAS DE PRODUÇÃO AGRÍCOLA;MEIO AMBIENTE E AGRÁRIAS;Acad;2015;3;17;0;0;9;10;23;10;1;2
50002015006P6;UNEMAT;AMBIENTE E SISTEMAS DE PRODUÇÃO AGRÍCOLA;MEIO AMBIENTE E AGRÁRIAS;Acad;2016;3;17;0;1;9;12;16;11;3;1
50002015007P2;UNEMAT;GENÉTICA E MELHORAMENTO DE PLANTAS;MELHORAMENTO VEGETAL;Acad;2013;4;12;0;5;10;1;21;9;19;0
50002015007P2;UNEMAT;GENÉTICA E MELHORAMENTO DE PLANTAS;MELHORAMENTO VEGETAL;Acad;2014;4;12;0;7;20;5;1;1;25;0
50002015007P2;UNEMAT;GENÉTICA E MELHORAMENTO DE PLANTAS;MELHORAMENTO VEGETAL;Acad;2015;4;15;3;13;19;4;9;2;33;0
50002015007P2;UNEMAT;GENÉTICA E MELHORAMENTO DE PLANTAS;MELHORAMENTO VEGETAL;Acad;2016;4;15;2;11;21;2;2;11;16;2
50002015008P9;UNEMAT;BIODIVERSIDADE E AGROECOSSISTEMAS AMAZÔNICOS;CIÊNCIAS AMBIENTAIS;Acad;2013;3;16;5;9;26;0;13;5;10;0
50002015008P9;UNEMAT;BIODIVERSIDADE E AGROECOSSISTEMAS AMAZÔNICOS;CIÊNCIAS AMBIENTAIS;Acad;2014;3;22;5;14;37;6;20;13;7;0
50002015008P9;UNEMAT;BIODIVERSIDADE E AGROECOSSISTEMAS AMAZÔNICOS;CIÊNCIAS AMBIENTAIS;Acad;2015;3;20;14;17;42;2;20;10;6;1
50002015008P9;UNEMAT;BIODIVERSIDADE E AGROECOSSISTEMAS AMAZÔNICOS;CIÊNCIAS AMBIENTAIS;Acad;2016;3;21;11;11;39;3;13;18;11;3
50002015101P9;UNEMAT;ENSINO DE CIENCIAS E MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;Acad;2015;3;11;0;4;6;6;8;3;2;0
50002015101P9;UNEMAT;ENSINO DE CIENCIAS E MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;Acad;2016;3;11;1;5;4;9;1;0;0;0
50002015102P5;UNEMAT;GEOGRAFIA;GEOGRAFIA;Acad;2015;3;11;1;2;4;8;0;6;7;2
50002015102P5;UNEMAT;GEOGRAFIA;GEOGRAFIA;Acad;2016;3;14;0;3;4;0;4;12;2;0
50002015156P8;UNEMAT;LETRAS;LETRAS;Acad;2016;3;12;0;0;6;8;2;1;0;0
50005014001P3;IFMT;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;CIÊNCIA DE ALIMENTOS;Acad;2013;3;10;1;0;0;1;0;1;0;4
50005014001P3;IFMT;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;CIÊNCIA DE ALIMENTOS;Acad;2014;3;9;0;2;1;0;1;0;0;5
50005014001P3;IFMT;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;CIÊNCIA DE ALIMENTOS;Acad;2015;3;9;0;0;0;0;0;0;1;2
50005014001P3;IFMT;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;CIÊNCIA DE ALIMENTOS;Acad;2016;3;9;0;0;0;2;2;0;0;4
50008013001P2;UNIC;CIÊNCIAS ODONTOLÓGICAS INTEGRADAS;ODONTOLOGIA;Prof;2015;3;14;2;3;1;21;10;8;9;0
50008013001P2;UNIC;CIÊNCIAS ODONTOLÓGICAS INTEGRADAS;ODONTOLOGIA;Prof;2013;3;17;1;2;1;11;19;12;2;3
50008013001P2;UNIC;CIÊNCIAS ODONTOLÓGICAS INTEGRADAS;ODONTOLOGIA;Prof;2014;3;15;6;5;1;19;20;15;3;0
50008013001P2;UNIC;CIÊNCIAS ODONTOLÓGICAS INTEGRADAS;ODONTOLOGIA;Prof;2016;3;13;5;7;3;12;17;6;0;0
50008013002P9;UNIC;BIOCIÊNCIA ANIMAL;MEDICINA VETERINÁRIA;Acad;2013;3;14;2;11;13;3;1;5;10;0
50008013002P9;UNIC;BIOCIÊNCIA ANIMAL;MEDICINA VETERINÁRIA;Acad;2014;3;16;1;19;18;2;4;3;11;1
50008013002P9;UNIC;BIOCIÊNCIA ANIMAL;MEDICINA VETERINÁRIA;Acad;2015;3;13;0;10;13;1;1;8;12;0
50008013002P9;UNIC;BIOCIÊNCIA ANIMAL;MEDICINA VETERINÁRIA;Acad;2016;3;13;1;12;12;3;1;1;0;0
50008013003P5;UNIC;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;Acad;2013;3;15;1;10;12;3;13;4;3;1
50008013003P5;UNIC;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;Acad;2014;3;16;4;7;11;3;5;6;10;1
50008013003P5;UNIC;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;Acad;2015;3;17;1;7;13;5;4;2;2;2
50008013003P5;UNIC;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;Acad;2016;3;18;4;10;15;4;0;5;5;1
50008013004P1;UNIC;CIÊNCIAS ODONTOLÓGICAS INTEGRADAS;ODONTOLOGIA;Acad;2016;4;17;28;23;14;14;21;13;5;0
50008013005P8;UNIC;ENSINO;ENSINO;Acad;2016;3;19;1;1;4;6;5;1;5;5
50008013006P4;UNIC;AMBIENTE E SAÚDE;SAÚDE E BIOLÓGICAS;Acad;2016;3;13;3;4;13;1;6;7;1;0
51001012001P0;UFMS;EDUCAÇÃO;EDUCAÇÃO;Acad;2013;4;24;6;11;11;5;10;7;5;6
51001012001P0;UFMS;EDUCAÇÃO;EDUCAÇÃO;Acad;2014;4;21;15;13;13;15;6;5;3;7
51001012001P0;UFMS;EDUCAÇÃO;EDUCAÇÃO;Acad;2015;4;19;3;4;10;10;5;2;7;4
51001012001P0;UFMS;EDUCAÇÃO;EDUCAÇÃO;Acad;2016;4;18;3;5;7;5;4;1;1;2
51001012005P6;UFMS;ECOLOGIA E CONSERVAÇÃO;ECOLOGIA;Acad;2013;5;26;7;7;20;29;24;1;1;16
51001012005P6;UFMS;ECOLOGIA E CONSERVAÇÃO;ECOLOGIA;Acad;2014;5;27;9;7;18;26;25;3;7;20
51001012005P6;UFMS;ECOLOGIA E CONSERVAÇÃO;ECOLOGIA;Acad;2015;5;28;20;10;22;34;21;2;5;17
51001012005P6;UFMS;ECOLOGIA E CONSERVAÇÃO;ECOLOGIA;Acad;2016;5;28;21;15;21;30;16;1;12;19
51001012007P9;UFMS;QUÍMICA;QUÍMICA;Acad;2013;4;30;13;19;15;15;3;1;6;4
51001012007P9;UFMS;QUÍMICA;QUÍMICA;Acad;2014;4;30;7;16;11;9;3;2;4;4
51001012007P9;UFMS;QUÍMICA;QUÍMICA;Acad;2015;4;36;13;9;11;8;8;3;6;6
51001012007P9;UFMS;QUÍMICA;QUÍMICA;Acad;2016;4;38;8;13;10;6;1;1;5;7
51001012010P0;UFMS;TECNOLOGIAS AMBIENTAIS;ENGENHARIA SANITÁRIA;Acad;2013;4;22;6;1;4;5;5;3;6;2
51001012010P0;UFMS;TECNOLOGIAS AMBIENTAIS;ENGENHARIA SANITÁRIA;Acad;2014;4;23;3;0;10;8;4;4;3;4
51001012010P0;UFMS;TECNOLOGIAS AMBIENTAIS;ENGENHARIA SANITÁRIA;Acad;2015;4;24;5;1;6;12;0;1;3;2
51001012010P0;UFMS;TECNOLOGIAS AMBIENTAIS;ENGENHARIA SANITÁRIA;Acad;2016;4;20;6;6;0;26;2;2;4;1
51001012011P6;UFMS;LETRAS;LETRAS;Acad;2013;4;16;0;0;12;11;2;7;0;1
51001012011P6;UFMS;LETRAS;LETRAS;Acad;2014;4;19;0;0;13;5;2;1;3;0
51001012011P6;UFMS;LETRAS;LETRAS;Acad;2015;4;18;2;3;11;15;2;4;5;3
51001012011P6;UFMS;LETRAS;LETRAS;Acad;2016;4;17;0;1;10;24;2;1;1;5
51001012012P2;UFMS;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;Acad;2013;4;27;5;3;2;2;0;0;2;2
51001012012P2;UFMS;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;Acad;2014;4;27;3;2;3;1;3;0;3;5
51001012012P2;UFMS;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;Acad;2015;4;25;4;3;2;2;2;1;1;0
51001012012P2;UFMS;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;Acad;2016;4;27;3;4;4;3;1;0;0;0
51001012013P9;UFMS;CIÊNCIA ANIMAL;ZOOTECNIA;Acad;2013;4;35;2;3;22;19;19;7;6;3
51001012013P9;UFMS;CIÊNCIA ANIMAL;ZOOTECNIA;Acad;2014;4;34;4;3;12;22;12;17;5;3
51001012013P9;UFMS;CIÊNCIA ANIMAL;ZOOTECNIA;Acad;2015;4;33;6;1;9;18;17;5;6;4
51001012013P9;UFMS;CIÊNCIA ANIMAL;ZOOTECNIA;Acad;2016;4;28;5;5;11;26;12;4;4;3
51001012018P0;UFMS;BIOLOGIA VEGETAL;BOTÂNICA;Acad;2013;3;20;3;4;8;14;19;1;0;6
51001012018P0;UFMS;BIOLOGIA VEGETAL;BOTÂNICA;Acad;2014;3;20;10;3;5;9;10;2;0;13
51001012018P0;UFMS;BIOLOGIA VEGETAL;BOTÂNICA;Acad;2015;3;19;3;4;11;15;12;1;0;15
51001012018P0;UFMS;BIOLOGIA VEGETAL;BOTÂNICA;Acad;2016;3;19;8;4;6;17;5;4;0;9
51001012019P7;UFMS;SAÚDE E DESENVOLVIMENTO NA REGIÃO CENTRO-OESTE;SAÚDE E BIOLÓGICAS;Acad;2013;4;52;14;11;67;12;6;23;2;0
51001012019P7;UFMS;SAÚDE E DESENVOLVIMENTO NA REGIÃO CENTRO-OESTE;SAÚDE E BIOLÓGICAS;Acad;2014;4;56;13;20;45;25;2;13;3;1
51001012019P7;UFMS;SAÚDE E DESENVOLVIMENTO NA REGIÃO CENTRO-OESTE;SAÚDE E BIOLÓGICAS;Acad;2015;4;50;18;15;40;14;7;11;2;0
51001012019P7;UFMS;SAÚDE E DESENVOLVIMENTO NA REGIÃO CENTRO-OESTE;SAÚDE E BIOLÓGICAS;Acad;2016;4;50;20;13;32;10;12;11;5;15
51001012020P5;UFMS;ESTUDOS DE LINGUAGENS;LETRAS;Acad;2015;3;20;0;1;2;2;1;0;1;2
51001012020P5;UFMS;ESTUDOS DE LINGUAGENS;LETRAS;Acad;2014;3;21;0;1;18;4;4;6;4;7
51001012020P5;UFMS;ESTUDOS DE LINGUAGENS;LETRAS;Acad;2013;3;23;0;1;9;14;5;3;3;4
51001012020P5;UFMS;ESTUDOS DE LINGUAGENS;LETRAS;Acad;2016;3;19;1;1;4;3;2;2;1;2
51001012021P1;UFMS;EDUCAÇÃO MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;Acad;2013;4;10;2;6;10;1;2;0;0;0
51001012021P1;UFMS;EDUCAÇÃO MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;Acad;2014;4;14;4;6;8;2;1;0;0;0
51001012021P1;UFMS;EDUCAÇÃO MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;Acad;2015;4;15;4;12;14;4;1;2;1;0
51001012021P1;UFMS;EDUCAÇÃO MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;Acad;2016;4;17;3;12;6;7;1;3;1;0
51001012022P8;UFMS;ENSINO DE CIÊNCIAS;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2013;3;13;3;4;1;2;1;1;0;0
51001012022P8;UFMS;ENSINO DE CIÊNCIAS;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2014;3;18;3;6;4;5;3;0;2;0
51001012022P8;UFMS;ENSINO DE CIÊNCIAS;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2015;3;20;1;5;4;2;1;2;0;0
51001012022P8;UFMS;ENSINO DE CIÊNCIAS;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2016;3;20;0;5;6;6;3;1;1;1
51001012023P4;UFMS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;Acad;2013;4;17;0;4;8;12;10;9;2;0
51001012023P4;UFMS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;Acad;2014;4;17;0;3;3;11;10;6;1;0
51001012023P4;UFMS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;Acad;2015;4;18;0;3;6;4;5;3;0;0
51001012023P4;UFMS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;Acad;2016;4;21;0;4;9;7;9;4;0;0
51001012024P0;UFMS;DOENÇAS INFECCIOSAS E PARASITÁRIAS;DOENÇAS INFECCIOSAS E PARASITÁRIAS;Acad;2013;4;19;1;5;8;18;17;7;11;3
51001012024P0;UFMS;DOENÇAS INFECCIOSAS E PARASITÁRIAS;DOENÇAS INFECCIOSAS E PARASITÁRIAS;Acad;2014;4;20;2;12;10;10;16;7;4;2
51001012024P0;UFMS;DOENÇAS INFECCIOSAS E PARASITÁRIAS;DOENÇAS INFECCIOSAS E PARASITÁRIAS;Acad;2015;4;20;3;10;9;12;16;4;3;2
51001012024P0;UFMS;DOENÇAS INFECCIOSAS E PARASITÁRIAS;DOENÇAS INFECCIOSAS E PARASITÁRIAS;Acad;2016;4;20;1;7;13;9;14;11;1;7
51001012025P7;UFMS;ESTUDOS FRONTEIRIÇOS;SOCIAIS E HUMANIDADES;Prof;2013;3;17;3;1;2;2;6;4;1;1
51001012025P7;UFMS;ESTUDOS FRONTEIRIÇOS;SOCIAIS E HUMANIDADES;Prof;2014;3;17;0;0;5;3;9;0;0;0
51001012025P7;UFMS;ESTUDOS FRONTEIRIÇOS;SOCIAIS E HUMANIDADES;Prof;2015;3;16;0;1;6;7;6;5;0;0
51001012025P7;UFMS;ESTUDOS FRONTEIRIÇOS;SOCIAIS E HUMANIDADES;Prof;2016;3;16;0;1;1;3;4;3;1;0
51001012026P3;UFMS;EDUCAÇÃO;EDUCAÇÃO;Acad;2013;3;18;0;0;2;0;0;1;0;1
